Latitude,Longitude,Sample Date,pet,ppt,q,tmax,tmin,srad,soil,ws
-33.897778,20.012778,21-11-2013,197.3,8.200000000000001,0.4,30.57,15.86,322.00308,5.5,3.1999998
-27.902778,24.615556,22-11-2013,198.40001,93.9,4.7,32.34,17.029999,295.89905,0.2,2.48
-31.031389,28.883333,22-11-2013,129.5,201.3,19.0,25.609999,14.75,218.50009,56.100002,2.62
-28.058889,30.373611,22-11-2013,139.90001,166.4,8.3,26.91,14.54,237.69965,22.4,2.3999999
-25.99136,27.84208,25-11-2013,149.40001,163.10000000000002,8.200000000000001,26.83,15.309999,252.59793,7.0,2.3799999
-29.7775,29.470833,25-11-2013,125.5,289.7,125.30000000000001,23.76,12.16,228.10387,42.9,2.33
-29.744167,29.905833,25-11-2013,129.0,258.2,56.6,25.869999,14.73,221.10329,79.200005,2.35
-26.45,28.085833,25-11-2013,147.8,150.6,7.5,26.31,14.309999,252.9023,1.4,2.4199998
-29.042222,24.6,25-11-2013,205.8,76.60000000000001,3.8000000000000003,32.17,16.16,306.1997,0.1,2.6699998
-33.38056,19.30167,25-11-2013,199.0,11.600000000000001,0.6000000000000001,28.48,13.67,338.19894,9.6,3.59
-32.502778,19.535833,25-11-2013,234.1,9.0,0.4,32.85,15.63,343.19708,0.5,3.72
-28.338333,31.373611,25-11-2013,133.1,134.0,6.7,27.769999,17.73,230.4027,4.5,2.01
-28.068333,31.55,25-11-2013,140.8,107.7,5.4,29.9,20.17,229.20122,4.7000003,1.8199999
-28.1175,26.719444,26-07-2011,107.0,3.5,0.2,21.98,2.01,208.30031,4.7000003,2.87
-28.1175,26.719444,23-08-2011,151.0,0.2,0.0,27.119999,7.02,257.00015,3.8,3.31
-28.1175,26.719444,30-08-2011,151.0,0.2,0.0,27.119999,7.02,257.00015,3.8,3.31
-28.1175,26.719444,21-09-2011,185.5,16.5,0.8,28.84,9.78,294.69687,3.3,3.4499998
-28.1175,26.719444,29-09-2011,185.5,16.5,0.8,28.84,9.78,294.69687,3.3,3.4499998
-28.1175,26.719444,17-11-2011,188.7,84.0,4.2,29.539999,15.009999,294.69687,2.5,2.99
-27.01011111,26.69808333,26-11-2013,170.6,139.4,7.0,28.49,15.83,271.30087,0.8,2.8
-31.860278,18.6875,26-11-2013,221.2,7.4,0.4,31.59,15.66,341.499,0.6,3.73
-25.73411,27.21422,26-11-2013,156.2,175.9,8.8,27.96,15.21,255.20111,12.3,2.53
-30.733889,29.828333,26-11-2013,121.5,231.3,46.6,25.26,16.039999,213.90245,69.4,2.54
-29.987778,29.851667,26-11-2013,123.8,257.6,57.300000000000004,25.019999,14.04,218.90057,84.1,2.3999999
-27.00222,28.76528,26-11-2013,143.40001,148.3,7.4,25.97,13.45,246.99905,1.4,2.4299998
-28.1175,26.719444,07-06-2012,69.4,26.8,1.3,18.24,0.85999995,139.90402,1.5,2.48
-26.970278,27.211111,26-11-2013,160.0,146.9,7.300000000000001,27.789999,15.37,264.19617,1.0,2.3899999
-26.880278,26.965,26-11-2013,162.6,145.9,7.300000000000001,28.23,15.67,265.1974,1.0,2.46
-26.98472222,26.63227778,26-11-2013,169.1,141.0,7.1000000000000005,28.58,15.91,269.80304,0.8,2.6599998
-29.160278,26.573333,26-11-2013,178.6,116.80000000000001,5.800000000000001,29.199999,14.45,277.7007,0.7,2.69
-29.028629,24.638389,26-11-2013,204.90001,78.10000000000001,3.9000000000000004,32.11,16.1,305.30258,0.1,2.6599998
-28.69485,28.23487,26-11-2013,144.8,168.4,8.4,25.16,12.99,248.49689,17.2,2.4099998
-28.1175,26.719444,17-07-2012,117.700005,0.0,0.0,22.47,3.3,201.30197,1.3000001,3.6699998
-33.501667,21.624167,26-11-2013,186.2,10.9,0.5,28.269999,12.78,317.99817,0.1,3.48
-32.595833,19.009444,26-11-2013,222.6,9.9,0.5,32.94,15.95,340.29755,7.0,3.32
-28.1175,26.719444,17-09-2012,178.40001,46.900000000000006,2.3000000000000003,28.21,10.45,279.39954,1.2,3.62
-25.45963889,28.26430556,26-11-2013,155.0,147.8,7.4,28.89,16.51,249.60225,1.6,2.36
-29.161667,23.696389,27-11-2013,210.1,65.10000000000001,3.3000000000000003,33.309998,16.92,316.20398,0.1,2.4199998
-25.81048333,27.90955222,27-11-2013,153.40001,158.60000000000002,7.9,27.869999,16.33,251.5967,1.4,2.3899999
-24.670833,28.560833,27-11-2013,152.8,176.9,8.8,28.93,16.51,247.39955,17.300001,2.28
-30.398056,30.601944,27-11-2013,124.1,237.70000000000002,39.900000000000006,26.21,19.83,213.59807,81.1,3.4299998
-26.861111,28.884722,27-11-2013,143.2,141.8,7.1000000000000005,25.779999,13.349999,250.00275,1.5,2.3899999
-29.033333,23.983333,27-11-2013,205.40001,73.0,3.7,32.82,16.42,311.39807,0.2,2.4299998
-28.69485,28.23487,27-11-2013,144.8,168.4,8.4,25.16,12.99,248.49689,17.2,2.4099998
-29.615556,27.065278,27-11-2013,166.5,140.0,7.0,27.98,13.71,265.39764,0.7,2.51
-28.883333,27.89,27-11-2013,149.2,170.9,8.5,25.949999,13.509999,250.6996,15.400001,2.3799999
-33.7075,18.97444444,27-11-2013,208.90001,11.0,0.5,30.38,16.609999,331.90323,14.3,4.0299997
-32.94583,18.33667,27-11-2013,200.2,7.1000000000000005,0.4,28.68,15.95,335.6999,7.2000003,4.54
-24.282222,28.090278,28-11-2013,153.6,160.20000000000002,8.0,28.939999,17.1,240.9997,2.0,2.47
-30.13573889,30.67422222,28-11-2013,125.1,227.8,29.3,26.449999,19.73,213.50195,80.1,3.1799998
-28.1175,26.719444,18-07-2013,111.200005,0.0,0.0,21.41,1.8,208.8963,0.8,3.1299999
-33.31388889,19.07472222,28-11-2013,212.8,11.200000000000001,0.6000000000000001,31.14,16.24,335.6999,13.0,3.6
-33.13083,18.86278,28-11-2013,215.6,10.100000000000001,0.5,31.699999,17.029999,333.69742,11.7,3.53
-29.744167,29.905833,29-11-2013,129.0,258.2,56.6,25.869999,14.73,221.10329,79.200005,2.35
-29.803611,30.516111,29-11-2013,122.4,240.8,41.2,25.76,16.66,216.49763,83.8,2.51
-26.73806,27.59194,01-12-2013,153.90001,153.70000000000002,7.7,26.91,14.9,257.29968,1.2,2.48
-28.735556,29.820556,02-12-2013,143.3,175.3,8.8,28.33,15.849999,230.0022,26.4,2.33
-26.45,28.085833,02-12-2013,147.8,150.6,7.5,26.31,14.309999,252.9023,1.4,2.4199998
-25.127778,27.628889,03-12-2013,164.7,154.20000000000002,7.7,30.5,18.06,254.19989,2.0,2.37
-24.69514,27.40906,03-12-2013,172.7,157.70000000000002,7.9,31.24,19.199999,256.0021,2.3,2.57
-27.273889,28.49,03-12-2013,146.2,157.0,7.800000000000001,26.119999,13.49,249.49812,4.2000003,2.48
-27.4275,28.525833,03-12-2013,145.0,162.4,8.1,26.0,13.28,247.30342,11.5,2.52
-27.3,28.586944,03-12-2013,144.8,156.8,7.800000000000001,26.099998,13.37,246.59856,5.4,2.5
-27.398611,26.614722,03-12-2013,177.90001,126.60000000000001,6.300000000000001,29.17,15.929999,275.8024,0.8,2.9199998
-30.160091,27.40124,03-12-2013,159.7,143.9,7.2,27.63,13.83,255.80185,0.90000004,2.3899999
-30.336111,27.359444,03-12-2013,161.5,139.5,7.0,27.72,13.349999,257.99655,1.0,2.5
-33.08883333,19.21878333,03-12-2013,201.0,11.9,0.6000000000000001,27.99,12.91,341.89948,8.2,3.83
-27.4,26.624722,03-12-2013,177.90001,126.60000000000001,6.300000000000001,29.17,15.929999,275.8024,0.8,2.9199998
-29.161667,23.696389,04-12-2013,210.1,65.10000000000001,3.3000000000000003,33.309998,16.92,316.20398,0.1,2.4199998
-27.01011111,26.69808333,04-12-2013,170.6,139.4,7.0,28.49,15.83,271.30087,0.8,2.8
-29.641944,30.6875,04-12-2013,127.200005,211.4,10.600000000000001,26.75,18.34,219.19695,80.200005,2.59
-28.1175,26.719444,19-05-2014,73.0,0.0,0.0,19.15,-0.64,157.79773,0.6,2.32
-28.1175,26.719444,03-06-2014,73.0,0.0,0.0,19.15,-0.64,157.79773,0.6,2.32
-25.20639,27.558,04-12-2013,165.2,156.60000000000002,7.800000000000001,30.429998,17.99,255.00087,2.0,2.4199998
-27.363611,31.783333,04-12-2013,132.8,91.5,4.6000000000000005,29.66,19.56,220.70279,7.8,1.63
-26.648056,27.089444,04-12-2013,158.8,152.6,7.6000000000000005,27.67,15.21,263.80368,1.0,2.4299998
-26.970278,27.211111,04-12-2013,160.0,146.9,7.300000000000001,27.789999,15.37,264.19617,1.0,2.3899999
-26.880278,26.965,04-12-2013,162.6,145.9,7.300000000000001,28.23,15.67,265.1974,1.0,2.46
-26.98472222,26.63227778,04-12-2013,169.1,141.0,7.1000000000000005,28.58,15.91,269.80304,0.8,2.6599998
-31.000833,26.353056,04-12-2013,174.6,83.30000000000001,4.2,28.15,12.17,284.1006,0.5,2.6699998
-30.679722,26.7125,04-12-2013,173.7,105.10000000000001,5.300000000000001,29.189999,13.389999,272.39822,0.7,2.61
-28.1175,26.719444,06-08-2014,104.8,8.8,0.4,21.779999,3.58,188.69934,0.6,3.01
-34.039722,22.133333,04-12-2013,153.90001,11.4,0.6000000000000001,25.769999,15.92,299.103,2.3,3.79
-28.760833,17.730278,05-12-2013,244.2,0.30000000000000004,0.0,36.03,21.13,321.80283,0.0,3.04
-26.905,32.324722,05-12-2013,133.0,71.8,3.6,31.13,20.42,208.59995,8.3,1.8399999
-28.116667,26.725278,05-12-2013,175.0,120.10000000000001,6.0,29.039999,15.63,273.3033,0.7,2.6599998
-34.250556,20.9925,05-12-2013,177.3,10.3,0.5,28.17,16.529999,305.7031,3.3,4.27
-34.092222,21.295278,05-12-2013,172.2,10.9,0.5,28.099998,15.759999,305.50284,1.8000001,3.1599998
-23.658056,31.05,06-12-2013,141.8,100.2,5.0,31.519999,20.5,220.3023,0.90000004,1.75
-23.281,30.54305556,06-12-2013,142.7,110.60000000000001,5.5,30.46,20.16,221.30353,6.5,1.99
-27.02314,28.59389,07-12-2013,145.3,150.20000000000002,7.5,26.21,13.59,248.20053,1.4,2.45
-25.99136,27.84208,09-12-2013,149.40001,163.10000000000002,8.200000000000001,26.83,15.309999,252.59793,7.0,2.3799999
-27.935,26.126667,09-12-2013,183.1,103.4,5.2,29.66,14.99,282.002,0.7,2.9299998
-28.141944,26.417778,09-12-2013,180.1,116.4,5.800000000000001,29.46,15.349999,278.30145,0.7,2.79
-28.1175,26.719444,09-12-2013,175.0,120.10000000000001,6.0,29.039999,15.63,273.3033,0.7,2.6599998
-28.116667,26.725278,09-12-2013,175.0,120.10000000000001,6.0,29.039999,15.63,273.3033,0.7,2.6599998
-25.73411,27.21422,10-12-2013,156.2,175.9,8.8,27.96,15.21,255.20111,12.3,2.53
-25.45963889,28.26430556,10-12-2013,155.0,147.8,7.4,28.89,16.51,249.60225,1.6,2.36
-27.01011111,26.69808333,11-12-2013,170.6,139.4,7.0,28.49,15.83,271.30087,0.8,2.8
-25.81048333,27.90955222,11-12-2013,153.40001,158.60000000000002,7.9,27.869999,16.33,251.5967,1.4,2.3899999
-28.116667,26.725278,22-02-2011,131.0,82.60000000000001,4.1000000000000005,29.15,15.08,217.39844,6.1,1.88
-24.183889,30.823889,11-12-2013,137.6,138.4,6.9,30.64,19.73,219.10083,2.4,1.7199999
-24.058889,31.237222,11-12-2013,137.6,111.7,5.6000000000000005,31.349998,20.43,216.20126,1.0,1.63
-28.116667,26.725278,26-07-2011,107.0,3.5,0.2,21.98,2.01,208.30031,4.7000003,2.87
-28.116667,26.725278,23-08-2011,151.0,0.2,0.0,27.119999,7.02,257.00015,3.8,3.31
-28.116667,26.725278,21-09-2011,185.5,16.5,0.8,28.84,9.78,294.69687,3.3,3.4499998
-28.116667,26.725278,18-10-2011,195.0,37.4,1.9000000000000001,29.98,11.49,321.30356,2.9,3.28
-28.116667,26.725278,14-12-2011,188.7,84.0,4.2,29.539999,15.009999,294.69687,2.5,2.99
-28.116667,26.725278,18-01-2012,146.2,63.5,3.2,30.25,16.029999,263.00223,2.1000001,2.07
-28.116667,26.725278,15-02-2012,146.2,63.5,3.2,30.25,16.029999,263.00223,2.1000001,2.07
-28.116667,26.725278,14-03-2012,149.2,32.800000000000004,1.6,29.72,13.42,236.19629,1.9,2.54
-26.03611,30.99778,11-12-2013,134.90001,189.4,9.5,27.65,18.029999,223.89871,71.1,1.9799999
-27.5275,30.858056,11-12-2013,130.6,164.20000000000002,8.200000000000001,26.24,15.75,232.50127,31.2,1.99
-28.75,30.442778,11-12-2013,146.2,162.10000000000002,8.1,29.279999,17.56,232.10077,11.0,2.34
-28.116667,26.725278,09-05-2012,83.4,0.4,0.0,23.59,4.31,170.29663,1.6,1.8
-28.116667,26.725278,29-05-2012,69.4,26.8,1.3,18.24,0.85999995,139.90402,1.5,2.48
-28.116667,26.725278,06-06-2012,69.4,26.8,1.3,18.24,0.85999995,139.90402,1.5,2.48
-28.116667,26.725278,14-06-2012,69.4,26.8,1.3,18.24,0.85999995,139.90402,1.5,2.48
-28.116667,26.725278,21-06-2012,72.1,5.9,0.30000000000000004,17.789999,0.14999999,165.00243,1.4,2.44
-28.116667,26.725278,04-07-2012,72.1,5.9,0.30000000000000004,17.789999,0.14999999,165.00243,1.4,2.44
-28.116667,26.725278,01-08-2012,117.700005,0.0,0.0,22.47,3.3,201.30197,1.3000001,3.6699998
-28.116667,26.725278,29-08-2012,146.40001,11.5,0.6000000000000001,24.89,5.52,236.99695,1.3000001,3.62
-28.116667,26.725278,17-09-2012,178.40001,46.900000000000006,2.3000000000000003,28.21,10.45,279.39954,1.2,3.62
-28.116667,26.725278,24-10-2012,194.6,31.6,1.6,30.56,13.429999,301.9979,1.1,3.57
-28.116667,26.725278,15-11-2012,194.6,31.6,1.6,30.56,13.429999,301.9979,1.1,3.57
-28.404444,30.013056,11-12-2013,144.7,165.60000000000002,8.3,28.07,15.429999,234.89621,16.0,2.3799999
-28.116667,26.725278,21-11-2012,179.40001,136.20000000000002,6.800000000000001,29.26,15.5,276.5972,1.1,2.82
-28.116667,26.725278,31-01-2013,169.90001,39.800000000000004,2.0,32.42,15.339999,295.6027,1.0,2.62
-28.116667,26.725278,08-02-2013,169.90001,39.800000000000004,2.0,32.42,15.339999,295.6027,1.0,2.62
-28.116667,26.725278,20-02-2013,152.90001,46.1,2.3000000000000003,30.119999,14.25,237.20303,1.0,2.7
-28.116667,26.725278,14-03-2013,152.90001,46.1,2.3000000000000003,30.119999,14.25,237.20303,1.0,2.7
-28.116667,26.725278,21-03-2013,111.700005,23.0,1.2000000000000002,25.4,8.19,198.90004,0.90000004,2.47
-29.161667,30.629722,11-12-2013,124.700005,189.0,9.5,25.109999,14.92,226.59802,60.5,2.46
-26.648056,27.089444,11-12-2013,158.8,152.6,7.6000000000000005,27.67,15.21,263.80368,1.0,2.4299998
-28.116667,26.725278,24-04-2013,82.200005,0.1,0.0,23.019999,4.24,172.29941,0.90000004,1.7199999
-26.970278,27.211111,11-12-2013,160.0,146.9,7.300000000000001,27.789999,15.37,264.19617,1.0,2.3899999
-26.880278,26.965,11-12-2013,162.6,145.9,7.300000000000001,28.23,15.67,265.1974,1.0,2.46
-27.38972222,26.46388889,11-12-2013,179.6,124.9,6.2,29.349998,15.889999,276.89975,0.8,2.96
-26.98472222,26.63227778,11-12-2013,169.1,141.0,7.1000000000000005,28.58,15.91,269.80304,0.8,2.6599998
-28.116667,26.725278,16-07-2013,78.4,1.7000000000000002,0.1,19.52,0.85999995,166.99689,0.8,2.54
-28.116667,26.725278,14-08-2013,111.200005,0.0,0.0,21.41,1.8,208.8963,0.8,3.1299999
-28.141944,26.417778,11-12-2013,180.1,116.4,5.800000000000001,29.46,15.349999,278.30145,0.7,2.79
-28.116667,26.725278,26-09-2013,179.7,27.900000000000002,1.4000000000000001,28.58,10.0199995,289.4992,0.7,3.32
-28.116667,26.725278,22-10-2013,193.40001,45.1,2.3000000000000003,30.4,13.17,297.7974,0.7,3.54
-28.1175,26.719444,11-12-2013,175.0,120.10000000000001,6.0,29.039999,15.63,273.3033,0.7,2.6599998
-27.671111,27.236944,11-12-2013,167.2,134.5,6.7,28.529999,15.2,266.79935,0.8,2.57
-28.768056,20.720556,11-12-2013,252.6,19.200000000000003,1.0,35.739998,18.619999,331.19836,0.0,3.4099998
-27.356667,27.286389,11-12-2013,166.2,136.70000000000002,6.800000000000001,28.099998,15.28,267.10373,0.90000004,2.73
-24.679167,30.8025,12-12-2013,127.5,211.70000000000002,10.600000000000001,25.71,15.589999,221.50377,109.1,2.27
-27.937778,31.209444,12-12-2013,136.6,124.0,6.2,27.75,17.619999,233.70274,5.6,2.07
-29.744167,29.905833,12-12-2013,129.0,258.2,56.6,25.869999,14.73,221.10329,79.200005,2.35
-26.98472222,26.63227778,12-12-2013,169.1,141.0,7.1000000000000005,28.58,15.91,269.80304,0.8,2.6599998
-27.398611,26.614722,12-12-2013,177.90001,126.60000000000001,6.300000000000001,29.17,15.929999,275.8024,0.8,2.9199998
-34.031944,22.053333,13-12-2013,155.7,11.100000000000001,0.6000000000000001,25.949999,15.599999,300.0962,2.1000001,3.58
-28.735556,29.820556,17-12-2013,162.5,54.900000000000006,2.7,30.91,17.109999,276.80356,14.3,1.88
-27.935,26.126667,17-12-2013,189.6,48.1,2.4000000000000004,32.09,17.02,288.00006,0.7,2.75
-28.141944,26.417778,17-12-2013,189.0,43.6,2.2,32.079998,17.44,285.304,0.7,2.72
-28.1175,26.719444,17-12-2013,184.7,43.6,2.2,31.88,17.65,282.20392,0.7,2.57
-28.116667,26.725278,17-12-2013,184.7,43.6,2.2,31.88,17.65,282.20392,0.7,2.57
-28.116667,26.725278,02-04-2014,106.5,22.400000000000002,1.1,25.38,8.2,207.90155,0.6,1.93
-29.160278,26.573333,17-12-2013,192.6,31.6,1.6,32.71,16.529999,283.59732,0.7,2.79
-29.042222,24.6,17-12-2013,216.6,42.6,2.1,35.17,18.48,300.30133,0.1,2.84
-29.028629,24.638389,17-12-2013,215.2,44.1,2.2,35.07,18.369999,299.40265,0.1,2.82
-29.033333,23.983333,17-12-2013,219.8,38.300000000000004,1.9000000000000001,35.67,18.5,304.5969,0.2,2.81
-33.501667,21.624167,17-12-2013,179.1,52.5,2.6,30.09,14.92,296.69833,0.1,2.8
-27.01011111,26.69808333,18-12-2013,181.0,69.60000000000001,3.5,31.22,17.539999,288.00006,0.7,2.57
-22.225556,29.990556,18-12-2013,154.7,96.0,4.800000000000001,33.42,22.949999,230.2038,0.2,1.6899999
-25.127778,27.628889,18-12-2013,180.2,76.60000000000001,3.8000000000000003,32.37,19.73,287.4971,1.9,2.27
-28.116667,26.725278,20-05-2014,73.0,0.0,0.0,19.15,-0.64,157.79773,0.6,2.32
-25.20639,27.558,18-12-2013,178.40001,77.60000000000001,3.9000000000000004,32.12,19.55,287.2003,1.9,2.23
-24.39619444,27.08983333,18-12-2013,180.5,77.10000000000001,3.9000000000000004,32.73,20.789999,278.2959,2.5,2.3
-28.116667,26.725278,02-07-2014,74.9,0.0,0.0,18.71,-0.78,172.30038,0.6,2.24
-24.69514,27.40906,18-12-2013,180.3,81.9,4.1000000000000005,32.34,20.67,283.69626,2.3,2.28
-28.116667,26.725278,15-07-2014,74.9,0.0,0.0,18.71,-0.78,172.30038,0.6,2.24
-27.602222,29.942778,18-12-2013,161.7,73.8,3.7,29.14,16.08,287.90112,11.900001,1.9599999
-29.380556,30.2775,18-12-2013,147.8,54.1,2.7,27.47,15.5199995,274.00034,28.5,2.4199998
-28.116667,26.725278,29-07-2014,104.8,8.8,0.4,21.779999,3.58,188.69934,0.6,3.01
-28.116667,26.725278,18-08-2014,148.7,1.0,0.0,27.96,7.29,253.09969,0.6,2.96
-28.116667,26.725278,20-08-2014,148.7,1.0,0.0,27.96,7.29,253.09969,0.6,2.96
-26.648056,27.089444,18-12-2013,171.1,75.2,3.8000000000000003,29.99,16.84,287.2003,1.0,2.32
-28.116667,26.725278,26-08-2014,148.7,1.0,0.0,27.96,7.29,253.09969,0.6,2.96
-26.970278,27.211111,18-12-2013,172.7,67.9,3.4000000000000004,30.289999,17.039999,285.40292,1.0,2.31
-28.116667,26.725278,09-09-2014,148.7,1.0,0.0,27.96,7.29,253.09969,0.6,2.96
-26.880278,26.965,18-12-2013,173.7,71.2,3.6,30.63,17.25,285.6008,1.0,2.31
-27.671111,27.236944,18-12-2013,178.40001,51.400000000000006,2.6,31.09,16.76,283.69626,0.8,2.51
-28.116667,26.725278,15-10-2014,190.1,11.600000000000001,0.6000000000000001,29.38,11.219999,297.0034,0.5,3.53
-24.058889,31.237222,19-12-2013,152.3,73.4,3.7,31.99,21.63,240.99628,1.0,1.88
-28.116667,26.725278,10-11-2014,170.3,165.0,8.200000000000001,27.08,12.929999,270.90027,0.5,3.32
-28.116667,26.725278,24-11-2014,186.2,64.5,3.2,30.31,15.799999,290.3993,0.5,2.86
-28.116667,26.725278,25-11-2014,186.2,64.5,3.2,30.31,15.799999,290.3993,0.5,2.86
-22.43772222,31.07805556,22-12-2013,156.1,104.5,5.2,33.93,22.119999,227.79631,0.4,1.9499999
-28.116667,26.725278,05-01-2015,191.5,38.0,1.9000000000000001,31.88,16.449999,294.8993,0.5,2.44
-25.99136,27.84208,23-12-2013,165.8,90.0,4.5,29.199999,17.43,283.3005,6.0,2.29
-26.970278,27.211111,23-12-2013,172.7,67.9,3.4000000000000004,30.289999,17.039999,285.40292,1.0,2.31
-26.880278,26.965,23-12-2013,173.7,71.2,3.6,30.63,17.25,285.6008,1.0,2.31
-25.45963889,28.26430556,23-12-2013,170.7,79.0,3.9000000000000004,30.84,18.44,283.69626,1.5,2.21
-27.01011111,26.69808333,24-12-2013,181.0,69.60000000000001,3.5,31.22,17.539999,288.00006,0.7,2.57
-25.81048333,27.90955222,24-12-2013,168.90001,87.4,4.4,30.08,18.35,283.59732,1.4,2.22
-28.116667,26.725278,10-03-2015,144.0,66.3,3.3000000000000003,29.15,14.349999,228.00229,0.5,2.54
-25.73411,27.21422,24-12-2013,168.6,95.80000000000001,4.800000000000001,30.16,17.1,282.30286,9.5,2.28
-26.648056,27.089444,24-12-2013,171.1,75.2,3.8000000000000003,29.99,16.84,287.2003,1.0,2.32
-26.98472222,26.63227778,24-12-2013,180.40001,72.60000000000001,3.6,31.38,17.8,286.20267,0.8,2.5
-28.116667,26.725278,14-04-2015,107.0,17.7,0.9,24.83,9.71,199.99815,0.5,2.28
-28.116667,26.725278,15-04-2015,107.0,17.7,0.9,24.83,9.71,199.99815,0.5,2.28
-28.116667,26.725278,09-06-2015,71.6,29.6,1.5,18.35,1.1999999,148.30133,0.5,2.53
-28.116667,26.725278,24-06-2015,75.8,12.100000000000001,0.6000000000000001,18.58,1.99,158.20383,0.4,2.73
-28.116667,26.725278,22-07-2015,107.200005,20.400000000000002,1.0,22.0,1.3,201.89716,0.4,2.7
-28.116667,26.725278,12-08-2015,107.200005,20.400000000000002,1.0,22.0,1.3,201.89716,0.4,2.7
-28.116667,26.725278,20-08-2015,147.2,19.3,1.0,26.39,8.42,238.29602,0.4,3.5
-28.116667,26.725278,08-09-2015,147.2,19.3,1.0,26.39,8.42,238.29602,0.4,3.5
-28.116667,26.725278,15-10-2015,195.90001,15.4,0.8,31.31,12.349999,288.50137,0.4,3.6299999
-28.116667,26.725278,03-11-2015,207.90001,23.6,1.2000000000000002,29.75,12.03,328.69824,0.4,3.8799999
-28.116667,26.725278,10-11-2015,207.90001,23.6,1.2000000000000002,29.75,12.03,328.69824,0.4,3.8799999
-29.161667,23.696389,25-12-2013,225.5,33.300000000000004,1.7000000000000002,36.17,19.07,306.8972,0.1,2.8799999
-28.96362,19.15486,28-12-2013,251.5,24.900000000000002,1.2000000000000002,38.09,20.6,321.80383,0.0,3.1499999
-28.1175,26.719444,30-12-2013,184.7,43.6,2.2,31.88,17.65,282.20392,0.7,2.57
-29.161667,23.696389,01-01-2014,225.5,33.300000000000004,1.7000000000000002,36.17,19.07,306.8972,0.1,2.8799999
-29.140556,31.391944,01-01-2014,157.1,65.10000000000001,3.3000000000000003,30.38,21.16,270.80133,8.6,2.87
-28.747778,31.745833,01-01-2014,160.1,62.400000000000006,3.1,31.199999,21.369999,270.90027,4.9,2.32
-25.99136,27.84208,06-01-2014,165.8,90.0,4.5,29.199999,17.43,283.3005,6.0,2.29
-26.45,28.085833,06-01-2014,163.6,75.2,3.8000000000000003,28.869999,16.3,283.90237,1.3000001,2.2
-27.935,26.126667,06-01-2014,189.6,48.1,2.4000000000000004,32.09,17.02,288.00006,0.7,2.75
-28.141944,26.417778,06-01-2014,189.0,43.6,2.2,32.079998,17.44,285.304,0.7,2.72
-28.1175,26.719444,06-01-2014,184.7,43.6,2.2,31.88,17.65,282.20392,0.7,2.57
-28.116667,26.725278,06-01-2014,184.7,43.6,2.2,31.88,17.65,282.20392,0.7,2.57
-27.169444,29.233889,07-01-2014,155.5,70.0,3.5,27.779999,14.599999,282.6986,2.5,2.07
-26.861111,28.884722,07-01-2014,158.2,72.7,3.6,28.109999,15.0,285.40292,1.5,2.01
-27.273889,28.49,07-01-2014,160.1,67.2,3.4000000000000004,28.869999,15.5,279.4007,3.8,2.04
-25.45963889,28.26430556,07-01-2014,170.7,79.0,3.9000000000000004,30.84,18.44,283.69626,1.5,2.21
-29.161667,23.696389,08-01-2014,225.5,33.300000000000004,1.7000000000000002,36.17,19.07,306.8972,0.1,2.8799999
-27.01011111,26.69808333,08-01-2014,181.0,69.60000000000001,3.5,31.22,17.539999,288.00006,0.7,2.57
-25.81048333,27.90955222,08-01-2014,168.90001,87.4,4.4,30.08,18.35,283.59732,1.4,2.22
-29.140556,31.391944,08-01-2014,157.1,65.10000000000001,3.3000000000000003,30.38,21.16,270.80133,8.6,2.87
-28.801278,31.955389,08-01-2014,159.1,63.800000000000004,3.2,30.859999,21.49,269.69653,6.4,2.8899999
-28.75,30.442778,08-01-2014,167.2,50.2,2.5,31.82,18.88,280.00256,8.6,1.9399999
-28.404444,30.013056,08-01-2014,163.7,60.5,3.0,30.359999,16.99,282.4018,11.3,1.92
-29.744167,29.905833,08-01-2014,155.1,57.0,2.8000000000000003,28.789999,16.39,272.69763,29.1,2.24
-29.161667,30.629722,08-01-2014,146.8,50.900000000000006,2.5,27.48,16.58,273.70352,25.7,2.2
-27.00222,28.76528,08-01-2014,158.8,69.60000000000001,3.5,28.49,15.179999,283.20157,1.4,1.99
-27.02314,28.59389,08-01-2014,160.8,69.2,3.5,28.859999,15.5199995,282.20392,1.4,2.05
-26.648056,27.089444,08-01-2014,171.1,75.2,3.8000000000000003,29.99,16.84,287.2003,1.0,2.32
-26.970278,27.211111,08-01-2014,172.7,67.9,3.4000000000000004,30.289999,17.039999,285.40292,1.0,2.31
-26.880278,26.965,08-01-2014,173.7,71.2,3.6,30.63,17.25,285.6008,1.0,2.31
-27.273889,28.49,08-01-2014,160.1,67.2,3.4000000000000004,28.869999,15.5,279.4007,3.8,2.04
-27.4275,28.525833,08-01-2014,159.0,65.10000000000001,3.3000000000000003,28.81,15.19,277.8012,8.400001,2.06
-27.3,28.586944,08-01-2014,159.8,67.0,3.3000000000000003,28.789999,15.33,278.6999,4.7000003,2.11
-26.98472222,26.63227778,08-01-2014,180.40001,72.60000000000001,3.6,31.38,17.8,286.20267,0.8,2.5
-27.044444,27.005,08-01-2014,175.90001,67.10000000000001,3.4000000000000004,30.75,17.32,285.304,0.90000004,2.4099998
-28.69485,28.23487,08-01-2014,155.3,51.2,2.6,28.25,14.62,265.4999,9.2,2.22
-29.615556,27.065278,08-01-2014,179.6,36.1,1.8,31.439999,15.95,276.80356,0.7,2.48
