green,blue,red,nir08,swir16,swir22,Latitude,Longitude,Sample Date
,,,,,,-29.744167,29.905833,22-03-2013
9791.0,8798.0,10067.0,15509.0,14847.5,11859.0,-28.116667,26.725278,22-03-2013
9446.0,8468.5,9295.0,15806.5,13172.5,10186.5,-29.803611,30.516111,22-03-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,25-03-2013
,,,,,,-31.436944,20.474722,25-03-2013
9759.0,9053.0,9305.0,10978.0,9769.0,8474.5,-29.1825,23.575556,25-03-2013
10071.0,9000.5,10219.0,15021.5,15043.5,12414.0,-33.38056,19.30167,25-03-2013
9135.0,8469.0,8896.0,13296.0,10622.5,9022.5,-27.01011111,26.69808333,26-03-2013
9950.0,9024.0,11073.0,13948.0,17199.5,15197.5,-25.127778,27.628889,26-03-2013
4809.0,4496.0,4726.5,5206.0,4590.0,4235.5,-24.39619444,27.08983333,26-03-2013
,,,,,,-24.69514,27.40906,26-03-2013
9831.5,8894.0,10455.0,14675.5,15293.0,12467.0,-25.73411,27.21422,26-03-2013
8993.0,8154.0,8618.0,17263.5,11338.0,8868.0,-30.398056,30.601944,26-03-2013
9565.0,8646.5,9599.5,16126.0,11528.5,9346.5,-30.27402,30.69602,26-03-2013
,,,,,,-26.861111,28.884722,26-03-2013
9731.0,8762.0,9909.5,12500.0,10584.5,9342.0,-27.00222,28.76528,26-03-2013
9238.0,8364.0,9145.0,15767.5,14255.5,10796.0,-26.648056,27.089444,26-03-2013
9010.0,8257.5,8576.5,8533.5,7774.0,7727.0,-26.970278,27.211111,26-03-2013
9803.5,8859.5,10388.0,14972.5,16902.5,13593.5,-26.880278,26.965,26-03-2013
9881.5,8832.5,10147.0,15598.0,14374.5,11824.0,-26.98472222,26.63227778,26-03-2013
10379.5,9210.5,11603.5,13867.5,16770.5,14687.0,-29.651389,22.746389,26-03-2013
9759.0,9053.0,9305.0,10978.0,9769.0,8474.5,-29.1825,23.575556,26-03-2013
9013.0,8220.5,9131.0,12498.5,11315.0,9878.5,-32.595833,19.009444,26-03-2013
9836.0,8910.0,10215.0,13727.5,14675.5,12232.5,-33.08883333,19.21878333,26-03-2013
9436.5,8759.0,8696.0,8276.0,7801.0,7693.5,-29.161667,23.696389,27-03-2013
9068.0,8275.5,8746.5,14880.0,11896.5,9276.0,-29.641944,30.6875,27-03-2013
9999.0,8855.5,10043.0,15056.5,12744.5,10937.5,-25.20639,27.558,27-03-2013
9357.0,8293.5,9431.0,15481.5,14402.0,11348.5,-27.602222,29.942778,27-03-2013
8992.0,7959.0,8712.5,16425.5,13100.5,10189.5,-29.380556,30.2775,27-03-2013
9111.5,8113.0,9380.0,14804.5,14463.0,11894.0,-29.161667,30.629722,27-03-2013
10379.5,9210.5,11603.5,13867.5,16770.5,14687.0,-29.651389,22.746389,27-03-2013
10426.0,9071.0,11128.0,14238.5,13171.0,11536.0,-33.13083,18.86278,27-03-2013
9178.5,8240.5,9142.0,16884.5,12227.5,9776.0,-32.94583,18.33667,27-03-2013
9068.0,8275.5,8746.5,14880.0,11896.5,9276.0,-29.641944,30.6875,28-03-2013
8176.0,7837.0,7887.0,12701.0,9870.0,8320.0,-29.758889,30.935278,28-03-2013
12015.0,10056.0,13105.0,16488.5,18656.0,15700.0,-32.502778,19.535833,28-03-2013
,,,,,,-28.96362,19.15486,30-03-2013
9098.0,8500.0,9425.0,14201.5,13755.0,11172.0,-25.99136,27.84208,02-04-2013
8895.0,8372.0,9036.0,9854.5,8252.5,7939.0,-26.73806,27.59194,02-04-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,02-04-2013
9655.0,8765.0,9971.0,14379.5,13293.0,11016.0,-29.160278,26.573333,02-04-2013
10711.0,9174.0,12100.5,13726.0,8392.5,7987.0,-31.396,29.2651,02-04-2013
9230.5,8082.5,8790.0,18987.5,13441.0,10050.5,-31.554722,29.245556,02-04-2013
9135.0,8469.0,8896.0,13296.0,10622.5,9022.5,-27.01011111,26.69808333,03-04-2013
8953.0,8090.0,9020.0,14276.5,11355.0,9397.0,-29.744167,29.905833,03-04-2013
,,,,,,-26.861111,28.884722,03-04-2013
9881.5,8832.5,10147.0,15598.0,14374.5,11824.0,-26.98472222,26.63227778,03-04-2013
9259.0,8580.5,9321.5,14957.0,12378.0,10110.5,-27.398611,26.614722,03-04-2013
9598.5,8638.0,9782.5,13956.5,13114.0,10956.5,-27.671111,27.236944,03-04-2013
8968.5,8146.0,8930.5,15635.0,12499.5,9854.0,-30.568333,29.422778,03-04-2013
9407.0,8310.5,9326.5,14349.0,10744.5,8950.5,-31.104278,29.399722,03-04-2013
8849.0,8333.0,8948.0,11726.0,11757.0,9934.0,-34.031944,22.053333,03-04-2013
9650.0,8907.5,9632.0,16044.5,13607.0,11237.0,-25.45963889,28.26430556,03-04-2013
,,,,,,-25.81048333,27.90955222,04-04-2013
10439.0,8674.0,10945.5,13916.0,13272.5,11064.5,-28.75,30.442778,04-04-2013
9719.0,8757.0,10210.5,12332.5,13130.5,10536.0,-27.00222,28.76528,04-04-2013
9547.0,8688.0,9846.0,11642.0,10671.5,9414.0,-27.02314,28.59389,04-04-2013
9238.0,8364.0,9145.0,15767.5,14255.5,10796.0,-26.648056,27.089444,04-04-2013
9010.0,8257.5,8576.5,8533.5,7774.0,7727.0,-26.970278,27.211111,04-04-2013
9803.5,8859.5,10388.0,14972.5,16902.5,13593.5,-26.880278,26.965,04-04-2013
9380.5,8413.5,9486.5,11754.5,9251.5,8177.0,-27.273889,28.49,04-04-2013
,,,,,,-27.4275,28.525833,04-04-2013
10166.0,8795.0,10990.0,14581.0,16207.0,13678.0,-27.3,28.586944,04-04-2013
9722.0,8612.5,10152.0,14426.0,12466.0,10126.5,-30.570833,29.150556,04-04-2013
10153.0,8789.0,10972.0,11836.0,9661.5,8506.0,-31.031389,28.883333,05-04-2013
9934.5,8882.5,10723.5,13372.0,10523.0,9342.0,-30.86013889,29.07125,05-04-2013
9499.0,8563.5,9742.5,15610.0,13780.0,10670.0,-30.77586667,29.03221667,05-04-2013
8706.5,7794.5,8422.0,14796.0,12336.5,9712.0,-34.02861,22.22222,05-04-2013
,,,,,,-28.96362,19.15486,06-04-2013
10166.0,8795.0,10990.0,14581.0,16207.0,13678.0,-27.3,28.586944,07-04-2013
9381.0,8134.5,9132.5,11429.0,11550.5,9936.0,-28.768056,20.720556,08-04-2013
9521.0,8775.0,9669.0,13847.0,13751.0,11297.5,-33.818056,19.694722,08-04-2013
9774.5,8928.0,9182.0,10128.0,8783.5,8266.0,-26.970278,27.211111,28-01-2013
8310.0,7816.0,8133.0,12703.0,9804.0,8338.0,-34.065833,20.404167,09-04-2013
9048.0,8043.5,8963.0,16247.0,12468.5,10026.5,-24.183889,30.823889,09-04-2013
9950.0,9024.0,11073.0,13948.0,17199.5,15197.5,-25.127778,27.628889,09-04-2013
9999.0,8855.5,10043.0,15056.5,12744.5,10937.5,-25.20639,27.558,09-04-2013
,,,,,,-24.69514,27.40906,09-04-2013
9180.5,8227.0,8888.5,17633.5,13409.5,10396.0,-28.747778,31.745833,09-04-2013
9581.0,8480.5,9652.5,16962.5,12100.5,9845.5,-28.801278,31.955389,09-04-2013
10166.0,8795.0,10990.0,14581.0,16207.0,13678.0,-27.3,28.586944,09-04-2013
9655.0,8765.0,9971.0,14379.5,13293.0,11016.0,-29.160278,26.573333,09-04-2013
8960.0,8280.5,8966.5,13582.5,12019.5,9940.0,-28.69485,28.23487,09-04-2013
10296.0,9269.0,11109.5,15123.0,16833.0,13445.0,-34.075556,20.145556,09-04-2013
9944.5,8519.0,10230.0,14464.0,9931.0,8499.0,-29.140556,31.391944,10-04-2013
9219.0,8665.5,9508.0,13939.0,13990.0,10784.5,-24.282222,28.090278,10-04-2013
9446.5,8773.0,9480.0,14332.5,13768.0,10736.5,-24.670833,28.560833,10-04-2013
9320.5,8291.0,9390.0,12821.5,11592.5,10021.0,-24.39619444,27.08983333,10-04-2013
9479.5,8377.0,9633.5,16174.5,14060.0,11273.0,-23.658056,31.05,10-04-2013
8709.5,7834.5,8412.0,15356.5,12014.5,9606.0,-27.937778,31.209444,10-04-2013
9036.0,8176.5,9279.0,14053.5,12698.5,10256.5,-28.404444,30.013056,10-04-2013
,,,,,,-29.380556,30.2775,10-04-2013
8417.0,7693.0,8199.5,8064.0,7744.5,7634.0,-26.970278,27.211111,16-07-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,10-04-2013
9458.5,8469.0,9492.5,14327.0,12455.5,11027.5,-27.671111,27.236944,10-04-2013
,,,,,,-29.615556,27.065278,10-04-2013
9782.5,8843.0,10017.0,14085.0,12626.0,10545.5,-28.883333,27.89,10-04-2013
,,,,,,-34.092222,21.295278,10-04-2013
9340.5,8289.0,9446.5,14651.0,12300.0,9825.0,-28.058889,30.373611,10-04-2013
8700.0,7838.0,8611.0,11640.5,9848.5,8644.0,-27.01011111,26.69808333,11-04-2013
9069.0,8405.0,9250.0,11728.0,9771.0,8738.5,-30.830556,26.921389,11-04-2013
10150.0,9212.5,10407.0,11561.0,11201.0,10049.5,-23.23572222,27.717,11-04-2013
9668.0,8459.0,10115.0,16884.0,15699.0,13078.0,-22.769722,30.886944,11-04-2013
9581.0,8480.5,9652.5,16962.5,12100.5,9845.5,-28.801278,31.955389,11-04-2013
9265.0,8443.0,9753.0,13864.0,14179.5,11569.5,-26.861111,28.884722,11-04-2013
9719.0,8757.0,10210.5,12332.5,13130.5,10536.0,-27.00222,28.76528,11-04-2013
8498.0,7831.5,8225.5,7702.5,7513.0,7450.5,-26.970278,27.211111,11-04-2013
9762.0,9008.5,10367.0,14327.5,17274.0,14489.5,-26.880278,26.965,11-04-2013
9516.5,8481.0,9687.5,14879.0,14242.0,11987.5,-26.98472222,26.63227778,11-04-2013
10298.5,8783.0,10493.5,16599.5,16323.0,13262.5,-27.902778,24.615556,11-04-2013
9624.0,8734.0,10416.0,13333.0,13712.5,11299.0,-30.160091,27.40124,11-04-2013
9330.0,8457.0,10247.0,10344.0,7615.0,7509.0,-30.336111,27.359444,11-04-2013
8819.0,8273.0,8705.0,13463.0,10074.0,9014.0,-33.897778,20.012778,11-04-2013
9572.0,8502.0,10022.5,15212.0,15027.5,12244.5,-24.679167,30.8025,12-04-2013
9866.0,8984.0,9892.0,14065.5,12534.0,10635.0,-22.91028,29.61111,12-04-2013
9286.0,8464.0,9402.0,12787.0,11784.0,10029.0,-31.000833,26.353056,12-04-2013
10341.0,8929.0,11857.5,13560.0,8078.0,7690.0,-30.679722,26.7125,12-04-2013
11482.0,9653.5,12410.0,15697.0,15284.0,14174.5,-31.436944,20.474722,12-04-2013
9755.0,8625.0,9888.0,17701.5,14017.5,11257.5,-31.394444,20.947222,12-04-2013
9963.0,8694.5,9999.0,9047.5,9228.0,9077.5,-28.96362,19.15486,13-04-2013
9306.0,8482.5,9441.0,13991.0,13140.5,10834.5,-25.81048333,27.90955222,15-04-2013
8997.5,8309.5,9003.5,14232.0,13241.0,10871.5,-25.99136,27.84208,15-04-2013
9097.5,8180.0,8463.0,12859.5,9905.5,8573.5,-29.7775,29.470833,15-04-2013
9029.5,8404.5,8786.0,17607.0,13054.0,9939.0,-29.987778,29.851667,15-04-2013
9618.0,8697.0,9529.5,15245.0,13289.5,10442.5,-29.744167,29.905833,15-04-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,15-04-2013
8700.0,7838.0,8611.0,11640.5,9848.5,8644.0,-27.01011111,26.69808333,16-04-2013
9265.0,8443.0,9753.0,13864.0,14179.5,11569.5,-26.861111,28.884722,16-04-2013
9719.0,8757.0,10210.5,12332.5,13130.5,10536.0,-27.00222,28.76528,16-04-2013
9409.5,8336.5,9497.0,14528.5,14751.0,11590.5,-26.648056,27.089444,16-04-2013
8498.0,7831.5,8225.5,7702.5,7513.0,7450.5,-26.970278,27.211111,16-04-2013
9762.0,9008.5,10367.0,14327.5,17274.0,14489.5,-26.880278,26.965,16-04-2013
9516.5,8481.0,9687.5,14879.0,14242.0,11987.5,-26.98472222,26.63227778,16-04-2013
9782.5,8843.0,10017.0,14085.0,12626.0,10545.5,-28.883333,27.89,16-04-2013
8207.5,7652.5,7860.5,14669.5,10075.0,8448.5,-33.970833,22.548333,16-04-2013
9650.0,8907.5,9632.0,16044.5,13607.0,11237.0,-25.45963889,28.26430556,16-04-2013
11198.5,9175.0,12375.5,12754.5,8103.0,7755.0,-28.338333,31.373611,16-04-2013
10168.0,8680.0,8837.0,7295.5,7397.0,7427.5,-29.161667,23.696389,17-04-2013
9592.5,8866.0,9428.5,16012.5,13663.0,10432.5,-30.733889,29.828333,17-04-2013
9618.0,8697.0,9529.5,15245.0,13289.5,10442.5,-29.744167,29.905833,17-04-2013
9181.0,8452.0,8734.0,17454.0,11689.5,9003.0,-30.398056,30.601944,17-04-2013
,,,,,,-26.970278,27.211111,28-07-2014
9321.0,8575.0,9339.5,9709.5,8258.0,7941.5,-26.73806,27.59194,17-04-2013
8960.0,8280.5,8966.5,13582.5,12019.5,9940.0,-28.69485,28.23487,17-04-2013
8401.0,7887.0,8316.0,10915.0,10489.0,8998.0,-34.250556,20.9925,17-04-2013
8848.5,8015.0,8486.5,15435.0,12143.5,9685.5,-25.49037,30.6986,18-04-2013
9800.5,8524.5,9505.5,19004.5,13614.0,10341.5,-28.44555556,32.325,13-06-2013
9792.5,8725.0,9461.5,16655.0,13043.5,10127.5,-30.27402,30.69602,18-04-2013
10025.0,8968.5,9658.0,10238.0,9310.0,8380.5,-29.042222,24.6,18-04-2013
9634.0,8782.0,9826.0,14996.0,12382.0,10840.5,-29.028629,24.638389,18-04-2013
9491.0,8252.0,9869.0,14990.0,13497.0,11442.5,-29.033333,23.983333,18-04-2013
8758.5,7868.0,8713.5,14414.0,12150.5,10131.0,-25.447222,30.711667,18-04-2013
9361.0,8310.0,9322.0,15025.0,13423.5,11010.5,-28.116667,26.725278,19-04-2013
9717.0,8809.0,9830.5,15558.5,14137.0,11435.0,-29.803611,30.516111,19-04-2013
,,,,,,-28.96362,19.15486,20-04-2013
9684.5,8435.5,9778.5,14356.5,12322.0,10531.5,-25.20639,27.558,22-04-2013
10387.0,9346.0,10505.5,10049.0,8383.5,8043.0,-23.838611,31.640833,22-04-2013
9409.5,8336.5,9497.0,14528.5,14751.0,11590.5,-26.648056,27.089444,22-04-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,22-04-2013
9722.5,8766.0,9950.0,14027.5,13832.5,11627.5,-33.38056,19.30167,22-04-2013
11777.5,10000.0,13082.0,16545.5,17608.0,15365.5,-32.502778,19.535833,22-04-2013
,,,,,,-31.860278,18.6875,23-04-2013
9503.0,8647.0,9774.5,14599.0,14820.0,12713.0,-25.127778,27.628889,23-04-2013
9809.0,8583.5,10152.5,13604.5,11471.5,9687.0,-24.69514,27.40906,23-04-2013
8973.0,8143.5,8794.5,13825.0,11761.0,9381.5,-28.735556,29.820556,23-04-2013
9719.0,8757.0,10210.5,12332.5,13130.5,10536.0,-27.00222,28.76528,23-04-2013
8498.0,7831.5,8225.5,7702.5,7513.0,7450.5,-26.970278,27.211111,23-04-2013
9762.0,9008.5,10367.0,14327.5,17274.0,14489.5,-26.880278,26.965,23-04-2013
9516.5,8481.0,9687.5,14879.0,14242.0,11987.5,-26.98472222,26.63227778,23-04-2013
9196.5,8327.5,8966.0,15376.5,13583.0,11119.5,-28.141944,26.417778,23-04-2013
8968.0,8255.0,8808.5,14169.5,11307.0,9230.0,-33.501667,21.624167,23-04-2013
9232.0,8501.5,9407.5,12562.5,13009.0,10620.5,-32.595833,19.009444,23-04-2013
,,,,,,-28.760833,17.730278,24-04-2013
10168.0,8680.0,8837.0,7295.5,7397.0,7427.5,-29.161667,23.696389,24-04-2013
8597.5,7836.0,8333.0,14651.5,10973.0,9037.0,-29.641944,30.6875,24-04-2013
8861.5,8057.0,8706.0,13630.5,11289.5,9287.0,-27.363611,31.783333,24-04-2013
9196.5,8327.5,8966.0,15376.5,13583.0,11119.5,-28.141944,26.417778,24-04-2013
9780.0,8843.0,10006.0,13758.0,14706.0,12159.0,-33.08883333,19.21878333,24-04-2013
,,,,,,-33.31388889,19.07472222,24-04-2013
10353.5,9069.0,10865.0,14927.5,13866.0,12593.0,-33.13083,18.86278,24-04-2013
,,,,,,-32.94583,18.33667,24-04-2013
8412.0,7813.0,7875.5,18637.5,11077.5,8697.5,-26.905,32.324722,25-04-2013
9199.5,8342.5,9345.0,14703.0,14019.5,11283.5,-27.602222,29.942778,25-04-2013
8539.5,7780.5,8280.0,8343.0,8274.0,7951.0,-27.38972222,26.46388889,25-04-2013
8798.0,8281.0,8789.0,13430.0,10965.5,9261.0,-33.7075,18.97444444,25-04-2013
10409.5,9225.0,11137.0,16994.0,17776.0,14176.0,-33.464444,18.740556,25-04-2013
8803.0,8199.5,8796.0,13995.0,10687.5,9169.5,-33.72266667,18.61691667,25-04-2013
9090.5,8347.0,9206.5,14023.5,13165.5,10693.0,-27.356667,27.286389,25-04-2013
,,,,,,-27.902778,24.615556,26-04-2013
8847.5,7900.5,8664.5,14812.5,12223.0,10060.0,-28.068333,31.55,26-04-2013
10094.0,8785.0,10057.5,9275.5,9482.0,9073.0,-28.96362,19.15486,27-04-2013
9685.0,8863.0,10426.0,13534.0,15526.0,12721.0,-26.45,28.085833,29-04-2013
8700.0,7838.0,8611.0,11640.5,9848.5,8644.0,-27.01011111,26.69808333,30-04-2013
9986.0,9132.0,10655.5,14808.5,17441.0,13936.5,-27.169444,29.233889,30-04-2013
9335.0,8488.5,9651.5,14498.5,14438.5,11679.5,-26.861111,28.884722,30-04-2013
9719.0,8757.0,10210.5,12332.5,13130.5,10536.0,-27.00222,28.76528,30-04-2013
9409.5,8336.5,9497.0,14528.5,14751.0,11590.5,-26.648056,27.089444,30-04-2013
8498.0,7831.5,8225.5,7702.5,7513.0,7450.5,-26.970278,27.211111,30-04-2013
9762.0,9008.5,10367.0,14327.5,17274.0,14489.5,-26.880278,26.965,30-04-2013
9516.5,8481.0,9687.5,14879.0,14242.0,11987.5,-26.98472222,26.63227778,30-04-2013
9650.0,8907.5,9632.0,16044.5,13607.0,11237.0,-25.45963889,28.26430556,30-04-2013
10164.0,9174.5,9182.5,8077.0,7736.0,7697.5,-29.161667,23.696389,01-05-2013
9299.0,8516.0,9471.0,13372.0,13771.0,10936.0,-25.81048333,27.90955222,01-05-2013
15784.0,12926.0,17273.5,22102.5,22156.0,19928.0,-28.75,30.442778,01-05-2013
8864.5,8010.5,9047.0,13276.0,12288.5,10214.0,-29.161667,30.629722,01-05-2013
9931.0,8996.0,10325.0,14174.5,13044.5,10932.0,-29.033333,23.983333,01-05-2013
9512.5,8534.0,9379.5,14628.5,12534.0,10244.0,-29.744167,29.905833,02-05-2013
9093.0,8595.0,9291.0,16317.0,12121.0,9554.5,-32.94583,18.33667,02-05-2013
9509.0,8739.5,9789.5,14188.0,13077.5,11181.0,-27.671111,27.236944,04-05-2013
,,,,,,-28.96362,19.15486,04-05-2013
9600.0,8818.0,10306.0,13801.5,16105.5,13625.5,-26.45,28.085833,06-05-2013
,,,,,,-33.818056,19.694722,06-05-2013
8310.0,7816.0,8133.0,12703.0,9804.0,8338.0,-34.065833,20.404167,07-05-2013
9446.5,8672.5,9937.0,13847.0,15389.0,13557.0,-25.127778,27.628889,07-05-2013
9882.0,8884.0,10074.5,13856.5,11642.0,9707.0,-25.20639,27.558,07-05-2013
9969.0,9121.5,10226.5,13647.0,11785.5,10035.5,-24.69514,27.40906,07-05-2013
,,,,,,-23.658056,31.05,07-05-2013
9054.0,8075.5,8706.0,16930.5,12822.5,10026.5,-28.747778,31.745833,07-05-2013
8980.0,8161.0,9068.0,13085.0,11694.0,9425.0,-28.735556,29.820556,07-05-2013
9090.5,8079.5,9044.5,15659.0,12783.0,10058.5,-29.380556,30.2775,07-05-2013
9606.0,8891.0,10311.0,13595.0,15269.0,12485.0,-26.861111,28.884722,07-05-2013
9559.0,8769.0,9838.0,14157.5,14795.5,12241.0,-26.98472222,26.63227778,07-05-2013
8990.0,8319.5,8992.5,14303.0,12218.0,10110.0,-27.398611,26.614722,07-05-2013
9509.5,8604.0,9566.0,14474.5,13050.5,10975.0,-27.671111,27.236944,07-05-2013
,,,,,,-29.160278,26.573333,07-05-2013
9953.0,9080.0,9886.5,13023.0,11534.5,10012.0,-28.768056,20.720556,07-05-2013
9009.0,8457.0,8976.5,14948.0,13505.5,10208.0,-34.02861,22.22222,07-05-2013
10296.0,9269.0,11109.5,15123.0,16833.0,13445.0,-34.075556,20.145556,07-05-2013
9708.0,9113.0,8723.0,7926.0,7639.0,7528.0,-29.161667,23.696389,08-05-2013
9676.5,9037.5,9647.5,12849.5,11368.0,9693.0,-24.39619444,27.08983333,08-05-2013
8970.0,8257.5,9510.0,13224.0,13675.0,10935.0,-28.404444,30.013056,08-05-2013
9667.5,8696.5,10034.5,11972.5,13443.5,11134.5,-27.00222,28.76528,08-05-2013
9473.0,8499.0,9654.5,10978.0,10424.0,9316.5,-27.02314,28.59389,08-05-2013
9608.0,8637.0,9809.0,14164.0,14789.5,11643.0,-26.648056,27.089444,08-05-2013
,,,,,,-26.970278,27.211111,08-05-2013
9757.0,8747.0,10345.0,13381.0,16829.5,13459.5,-26.880278,26.965,08-05-2013
9179.0,8219.5,9241.0,10892.0,8961.5,8146.0,-27.273889,28.49,08-05-2013
10890.0,9533.0,12512.0,17377.0,18289.0,15068.0,-27.4275,28.525833,08-05-2013
8675.0,8014.5,8801.5,13538.0,11578.5,10024.0,-28.69485,28.23487,08-05-2013
9728.5,8632.5,10084.0,13204.5,10340.5,9169.0,-29.615556,27.065278,08-05-2013
9086.0,8219.5,9223.0,13741.5,12214.0,10817.0,-28.883333,27.89,08-05-2013
,,,,,,-30.77586667,29.03221667,08-05-2013
,,,,,,-31.396,29.2651,08-05-2013
9132.0,8330.0,9239.0,16883.5,14234.0,10632.0,-34.039722,22.133333,08-05-2013
9012.0,8235.0,9220.0,13132.0,13234.0,10332.0,-28.058889,30.373611,08-05-2013
8407.0,7671.0,8172.0,12629.0,9593.0,8593.0,-33.897778,20.012778,08-05-2013
9924.0,8596.5,9745.0,13452.5,10220.0,8654.5,-29.140556,31.391944,09-05-2013
9311.5,8505.5,9740.5,13500.0,12869.5,10940.0,-27.671111,27.236944,09-05-2013
9819.0,8790.5,10402.5,13683.5,14618.5,12051.5,-30.160091,27.40124,09-05-2013
9576.5,8623.0,10372.0,8665.5,7464.0,7425.5,-30.336111,27.359444,09-05-2013
,,,,,,-34.005833,22.351111,09-05-2013
10784.0,10383.0,10963.5,12968.5,12374.0,11221.0,-30.830556,26.921389,10-05-2013
9546.5,8393.5,9784.0,14711.0,14208.0,11694.0,-28.116667,26.725278,10-05-2013
,,,,,,-27.573056,24.746389,10-05-2013
8735.0,7857.0,8911.0,11023.0,10562.0,9453.0,-31.000833,26.353056,10-05-2013
9756.5,8599.0,10475.5,8871.5,7859.5,7647.5,-30.679722,26.7125,10-05-2013
,,,,,,-28.96362,19.15486,11-05-2013
9553.5,8937.5,9602.5,14391.5,14036.0,11424.0,-25.99136,27.84208,13-05-2013
9391.0,8484.5,9870.5,15367.0,13509.0,11148.0,-29.7775,29.470833,13-05-2013
9264.5,8384.5,9459.5,14118.5,12943.0,10346.0,-29.744167,29.905833,13-05-2013
,,,,,,-26.45,28.085833,13-05-2013
9298.5,8006.5,8875.5,18616.5,13187.0,10090.5,-31.554722,29.245556,13-05-2013
8546.5,7888.0,8435.0,11561.0,9785.0,8796.0,-27.01011111,26.69808333,14-05-2013
14515.0,11109.5,16642.5,23733.5,23452.5,21098.5,-24.679167,30.8025,14-05-2013
10784.0,10383.0,10963.5,12968.5,12374.0,11221.0,-30.830556,26.921389,14-05-2013
9777.5,9277.5,10421.0,13161.5,14123.5,11581.0,-25.73411,27.21422,14-05-2013
9464.5,8235.5,9641.0,13231.5,12627.0,10956.5,-23.281,30.54305556,14-05-2013
9260.0,8311.0,9570.0,13739.0,13625.0,10874.0,-30.733889,29.828333,14-05-2013
8732.5,7947.0,8573.5,15464.5,11919.5,9755.5,-29.987778,29.851667,14-05-2013
9901.5,8983.0,10780.0,14612.5,17047.0,13505.5,-27.169444,29.233889,14-05-2013
9903.0,8932.0,10885.0,15603.0,16131.0,12874.0,-26.861111,28.884722,14-05-2013
9869.0,8950.0,10341.0,11939.0,13430.5,10717.5,-27.00222,28.76528,14-05-2013
11789.0,11203.0,12366.5,15645.0,16212.0,12820.5,-26.648056,27.089444,14-05-2013
8239.5,7612.0,8010.5,7914.5,7618.5,7517.5,-26.970278,27.211111,14-05-2013
9948.0,9130.0,10753.0,14467.0,17646.5,14544.0,-26.880278,26.965,14-05-2013
9691.0,8627.5,10213.0,14615.5,15254.0,12530.5,-26.98472222,26.63227778,14-05-2013
,,,,,,-31.000833,26.353056,14-05-2013
11119.5,7767.5,10949.5,19575.5,15554.0,13695.5,-31.104278,29.399722,14-05-2013
9703.5,8957.0,9757.0,15414.5,13757.0,11178.5,-25.45963889,28.26430556,14-05-2013
10086.5,8819.0,10657.5,9836.0,8176.0,7872.5,-28.338333,31.373611,14-05-2013
9328.0,8690.5,9563.5,14161.5,13551.5,11027.5,-28.068333,31.55,14-05-2013
10419.5,9557.0,9428.5,8353.0,7790.0,7617.0,-29.161667,23.696389,15-05-2013
,,,,,,-25.81048333,27.90955222,15-05-2013
8959.5,7856.0,8734.5,14180.5,10632.5,9118.5,-24.183889,30.823889,15-05-2013
9302.0,8101.0,9578.0,13747.0,12272.5,10644.0,-22.91028,29.61111,15-05-2013
9404.0,8350.0,9521.0,16571.0,13776.0,11583.0,-22.769722,30.886944,15-05-2013
9163.5,8131.0,9366.5,14130.0,12934.0,10338.5,-29.744167,29.905833,15-05-2013
8800.0,7740.5,8393.0,16976.0,11221.0,8987.5,-30.398056,30.601944,15-05-2013
9147.5,8014.5,9059.5,15407.0,12555.0,10045.5,-30.27402,30.69602,15-05-2013
10096.0,9375.5,10728.0,14312.5,13626.0,11436.0,-29.033333,23.983333,15-05-2013
9967.0,8958.0,10751.5,13233.0,13538.0,11651.5,-30.160091,27.40124,15-05-2013
9862.0,8903.5,10514.0,9213.0,8171.5,7935.0,-30.336111,27.359444,15-05-2013
9116.5,8360.5,9682.0,14572.0,13792.5,11534.0,-30.568333,29.422778,15-05-2013
10430.0,9222.0,10831.5,12508.0,12034.0,10563.5,-30.86013889,29.07125,15-05-2013
9906.5,8601.5,10312.5,13849.0,13514.5,11241.5,-30.570833,29.150556,15-05-2013
9619.0,8744.5,10102.0,15805.5,17328.5,13681.0,-34.092222,21.295278,15-05-2013
11354.5,9302.5,12141.0,16169.0,16957.0,15125.5,-23.23572222,27.717,16-05-2013
9005.0,8006.5,8943.0,15033.0,12276.0,10138.0,-22.548889,28.898056,16-05-2013
9841.5,8776.0,10229.0,14625.0,14108.0,12194.0,-28.44555556,32.325,08-08-2013
9479.0,8524.5,8906.5,11195.0,9976.5,8747.0,-30.13573889,30.67422222,16-05-2013
9464.0,8437.0,9937.0,13780.0,13767.0,11588.0,-29.160278,26.573333,16-05-2013
10380.5,9008.5,10207.0,10901.0,10370.5,9220.5,-31.031389,28.883333,16-05-2013
9278.5,8173.5,9018.5,8055.5,7761.5,7614.0,-22.225556,29.990556,17-05-2013
9562.0,8656.5,9565.5,13491.0,11610.0,10114.5,-22.43772222,31.07805556,17-05-2013
9691.0,8627.5,10213.0,14615.5,15254.0,12530.5,-26.98472222,26.63227778,17-05-2013
9167.0,8221.0,9114.0,15011.5,12964.5,10586.0,-29.803611,30.516111,17-05-2013
